id,name,description,traits,asset_contract.address,asset_contract.asset_contract_type,asset_contract.created_date,asset_contract.name,asset_contract.description,collection.description,collection.name,last_sale.total_price,last_sale.payment_token.symbol,last_sale.event_timestamp,last_sale.transaction.timestamp,last_sale.transaction.to_account.user.username,script_exec_datetime_mt,cv_plotSize_m_sq,cv_OCdistance_m,cv_buildHeight_m,cv_floor_elev_m
20933006,5 Ōnehunga,"120m² plot title parcel on Poneke, 939m from the origin, with a 17m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 74, 'order': None}, {'trait_type': 'width', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 72, 'order': None}, {'trait_type': 'height', 'value': 17, 'display_type': None, 'max_value': None, 'trait_count': 6, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 120.889994839036, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,2126285083125000000,WETH,2021-04-03 22:28:55.000000,2021-04-03 22:28:55.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,120,939,17,0
20933005,17 Rāwhitiroa,"314m² plot title parcel on Poneke, 951m from the origin, with a 9m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 9, 'display_type': None, 'max_value': None, 'trait_count': 99, 'order': None}, {'trait_type': 'width', 'value': 21, 'display_type': None, 'max_value': None, 'trait_count': 51, 'order': None}, {'trait_type': 'depth', 'value': 15, 'display_type': None, 'max_value': None, 'trait_count': 91, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 314.789990068069, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,3200000000000000000,WETH,2021-04-03 22:51:59.000000,2021-04-03 22:51:59.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,314,951,9,0
20933004,3 Rāwhitiroa,"152m² plot title parcel on Poneke, 939m from the origin, with a 16m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 17, 'display_type': None, 'max_value': None, 'trait_count': 81, 'order': None}, {'trait_type': 'width', 'value': 9, 'display_type': None, 'max_value': None, 'trait_count': 49, 'order': None}, {'trait_type': 'height', 'value': 16, 'display_type': None, 'max_value': None, 'trait_count': 2, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 152.909999693423, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,2303673750000000000,WETH,2021-04-03 22:29:33.000000,2021-04-03 22:29:33.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,152,939,16,0
20932997,31 Kaiparoro,"129m² plot title parcel on Poneke, 942m from the origin, with a 8m build height, floor is at 0m elevation","[{'trait_type': 'width', 'value': 13, 'display_type': None, 'max_value': None, 'trait_count': 97, 'order': None}, {'trait_type': 'height', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 127, 'order': None}, {'trait_type': 'depth', 'value': 10, 'display_type': None, 'max_value': None, 'trait_count': 58, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 129.869993851179, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,1800000000000000000,WETH,2021-04-09 22:22:00.000000,2021-04-09 22:22:00.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,129,942,8,0
20932994,19 Kaiparoro,"87m² plot title parcel on Poneke, 943m from the origin, with a 10m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 10, 'display_type': None, 'max_value': None, 'trait_count': 105, 'order': None}, {'trait_type': 'depth', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 74, 'order': None}, {'trait_type': 'width', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 75, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 87.9199963529438, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,1250000000000000000,WETH,2021-04-09 21:59:42.000000,2021-04-09 21:59:42.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,87,943,10,0
20932993,5 Rāwhitiroa,"265m² plot title parcel on Poneke, 930m from the origin, with a 8m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 127, 'order': None}, {'trait_type': 'width', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 82, 'order': None}, {'trait_type': 'depth', 'value': 19, 'display_type': None, 'max_value': None, 'trait_count': 61, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 265.860002079408, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,2616232500000000000,WETH,2021-04-09 22:39:44.000000,2021-04-09 22:39:44.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,265,930,8,0
20932992,3 Ōnehunga,"223m² plot title parcel on Poneke, 925m from the origin, with a 15m build height, floor is at 0m elevation","[{'trait_type': 'width', 'value': 16, 'display_type': None, 'max_value': None, 'trait_count': 97, 'order': None}, {'trait_type': 'depth', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'height', 'value': 15, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 223.839992705082, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,5466585142019531500,WETH,2021-04-09 22:27:42.000000,2021-04-09 22:27:42.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,223,925,15,0
20932991,11 Rāwhitiroa,"241m² plot title parcel on Poneke, 940m from the origin, with a 14m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 74, 'order': None}, {'trait_type': 'width', 'value': 22, 'display_type': None, 'max_value': None, 'trait_count': 34, 'order': None}, {'trait_type': 'height', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 4, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 241.889994556096, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,1650000000000000000,WETH,2021-04-11 01:47:30.000000,2021-04-11 01:47:30.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,241,940,14,0
20932990,23 Kaiparoro,"155m² plot title parcel on Poneke, 933m from the origin, with a 15m build height, floor is at 0m elevation","[{'trait_type': 'width', 'value': 13, 'display_type': None, 'max_value': None, 'trait_count': 97, 'order': None}, {'trait_type': 'depth', 'value': 12, 'display_type': None, 'max_value': None, 'trait_count': 82, 'order': None}, {'trait_type': 'height', 'value': 15, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 155.869993851661, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,2083725000000000000,WETH,2021-04-09 22:19:04.000000,2021-04-09 22:19:04.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,155,933,15,0
20932989,2 Rāwhitiroa,"97m² plot title parcel on Poneke, 925m from the origin, with a 10m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 10, 'display_type': None, 'max_value': None, 'trait_count': 105, 'order': None}, {'trait_type': 'width', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 82, 'order': None}, {'trait_type': 'depth', 'value': 7, 'display_type': None, 'max_value': None, 'trait_count': 37, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 97.8600020821914, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,1300000000000000000,WETH,2021-04-06 21:26:29.000000,2021-04-06 21:26:29.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,97,925,10,0
20932988,17 Kaiparoro,"48m² plot title parcel on Poneke, 929m from the origin, with a 15m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 7, 'display_type': None, 'max_value': None, 'trait_count': 37, 'order': None}, {'trait_type': 'width', 'value': 7, 'display_type': None, 'max_value': None, 'trait_count': 51, 'order': None}, {'trait_type': 'height', 'value': 15, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 48.9299978414383, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,1405687500000000000,WETH,2021-04-09 22:53:31.000000,2021-04-09 22:53:31.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,48,929,15,0
20932987,13 Kaiparoro,"120m² plot title parcel on Poneke, 932m from the origin, with a 8m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 74, 'order': None}, {'trait_type': 'height', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 127, 'order': None}, {'trait_type': 'width', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 72, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 120.889994556095, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,1477455443789062600,WETH,2021-04-03 23:09:14.000000,2021-04-03 23:09:14.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,120,932,8,0
20932943,2 Te Hāpara,"127m² plot title parcel on Poneke, 919m from the origin, with a 15m build height, floor is at 0m elevation","[{'trait_type': 'width', 'value': 16, 'display_type': None, 'max_value': None, 'trait_count': 97, 'order': None}, {'trait_type': 'depth', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 61, 'order': None}, {'trait_type': 'height', 'value': 15, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 127.839992705888, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,1500000000000000000,WETH,2021-04-06 21:31:51.000000,2021-04-06 21:31:51.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,127,919,15,0
20932942,2 Kaiparoro,"149m² plot title parcel on Poneke, 911m from the origin, with a 11m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 72, 'order': None}, {'trait_type': 'width', 'value': 15, 'display_type': None, 'max_value': None, 'trait_count': 95, 'order': None}, {'trait_type': 'depth', 'value': 10, 'display_type': None, 'max_value': None, 'trait_count': 58, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 149.850001360391, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,2320000000000000000,WETH,2021-04-09 22:30:11.000000,2021-04-09 22:30:11.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,149,911,11,0
20932941,7 Kaiparoro,"239m² plot title parcel on Poneke, 918m from the origin, with a 14m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 16, 'display_type': None, 'max_value': None, 'trait_count': 86, 'order': None}, {'trait_type': 'width', 'value': 15, 'display_type': None, 'max_value': None, 'trait_count': 95, 'order': None}, {'trait_type': 'height', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 4, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 239.850001357528, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,1850000000000000000,WETH,2021-04-06 21:31:51.000000,2021-04-06 21:31:51.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,239,918,14,0
20932940,11 Kaiparoro,"83m² plot title parcel on Poneke, 921m from the origin, with a 11m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 72, 'order': None}, {'trait_type': 'depth', 'value': 12, 'display_type': None, 'max_value': None, 'trait_count': 82, 'order': None}, {'trait_type': 'width', 'value': 7, 'display_type': None, 'max_value': None, 'trait_count': 51, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4145, 'order': None}, {'trait_type': 'island', 'value': 'Poneke', 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'area', 'value': 83.9299978421812, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,1300000000000000000,WETH,2021-04-11 01:46:28.000000,2021-04-11 01:46:28.000000,OpenSea-Orders,2021-04-19 10:43:54.195286,83,921,11,0
